country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/B63LSk6q/431v.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/vTVpDRV2/4fhh.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/nLkXCgJk/5gk.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/zDKNSv0P/4431.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/13SPjpnQ/325.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Dm38Wx0v/669.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/htCxmY20/33288.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Tw0Bjx5w/768.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/3JVy55q6/d7.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/HnjRpt75/f2gh.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/brCYNNH4/46.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/pTfSkjxd/23.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://twitter.com/UAWeapons/status/1529509006422728704,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://twitter.com/UAWeapons/status/1531973654313152515,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/x1Ldg955/g55.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,damaged,https://web.archive.org/web/20220609161224/https://i.postimg.cc/DfYzLMQ3/v60.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,damaged,https://web.archive.org/web/20220609161224/https://i.postimg.cc/SQYyjpnT/887.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,damaged,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Gmh6ZzQv/31d.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,abandoned,https://web.archive.org/web/20220609161224/https://i.postimg.cc/2SxhnNXW/545.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/rydk48wh/n0.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/VL4dSdk8/32133.png,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/W4kWxSLT/7769.jpg,2022-06-09
Russia,23px-Soviet Union.svg,24 T-64BV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/kGXCNghP/h77.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Prr1LXqZ/58.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/mrQPXJDB/e1.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/ZnhCrpqR/28.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/kX7BT8yc/65.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Dy6Y8N89/g7.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/tg0SKYHf/2216.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/rwLTCjMW/554.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,abandoned,https://web.archive.org/web/20220609161224/https://i.postimg.cc/q7Pd3TMR/5g4.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/gkg20f3r/ty.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/DfBZsDkg/558.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/tTk2850K/1d4.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/pLZK95pC/6652.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/j283Hqqn/3d1d.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/8zcL9Jbz/40.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/wMVfmqq2/499.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/wB7PKkxS/f9.jpg,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/VkHjZR9j/266.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/BbJTW4Xw/44h.png,2022-06-09
Russia,23px-Soviet Union.svg,19 T-72A,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/HkMqRm4q/7j6.png,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Dz9N71pg/f5j.png,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/G2b9DLfn/224.jpg,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/nrvf8dH7/75.jpg,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/3RNv9FcH/5547.jpg,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,damaged,https://web.archive.org/web/20220609161224/https://i.postimg.cc/1RJLbc6f/689.png,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/Y0ZfvWm2/d67.png,2022-06-09
Russia,23px-Soviet Union.svg,7 T-72AV,captured,https://web.archive.org/web/20220609161224/https://i.postimg.cc/HLP22qvC/4880.png,2022-06-09
Russia,23px-Soviet Union.svg,137 T-72B,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/1XwLVN2J/1366.png,2022-06-09
Russia,23px-Soviet Union.svg,137 T-72B,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/PJyDTMvz/3f.png,2022-06-09
Russia,23px-Soviet Union.svg,137 T-72B,destroyed,https://web.archive.org/web/20220609161224/https://i.postimg.cc/nVC3Hb5N/v90.png,2022-06-09
