country,origin,system,status,url,date_recorded
Russia,23px-Russia.svg,1 Tor-M2,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/5tS4wn32/578.png,2022-02-24
Russia,23px-Soviet Union.svg,1 Su-25 strike aircraft,destroyed,https://web.archive.org/web/20220224231142/https://tass.ru/armiya-i-opk/13840645,2022-02-24
Russia,23px-Soviet Union.svg,1 An-26 transport aircraft,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/R0ppMFNQ/448.png,2022-02-24
Russia,23px-Russia.svg,2 Ka-52 'Alligator',destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/PJGKCtCv/658.png,2022-02-24
Russia,23px-Russia.svg,2 Ka-52 'Alligator',damaged,https://web.archive.org/web/20220224231142/https://i.postimg.cc/kXX8gFLx/769.png,2022-02-24
Russia,23px-Soviet Union.svg,1 GAZ-66,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/ncy3jWxy/55488.png,2022-02-24
Russia,23px-Russia.svg,3 Ural-4320,damaged,https://web.archive.org/web/20220224231142/https://postimg.cc/kVDPCNz0,2022-02-24
Russia,23px-Russia.svg,3 Ural-4320,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/Z5GKzh1D/r1.png,2022-02-24
Russia,23px-Russia.svg,3 Ural-4320,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/pXL1Kn3v/5583.png,2022-02-24
Russia,23px-Russia.svg,5 KamAZ,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/K8dLcdtV/h0.png,2022-02-24
Russia,23px-Russia.svg,5 KamAZ,damaged,https://web.archive.org/web/20220224231142/https://i.postimg.cc/kGnW3KWg/880.png,2022-02-24
Russia,23px-Russia.svg,5 KamAZ,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/YSQ2ps72/r2.png,2022-02-24
Russia,23px-Russia.svg,5 KamAZ,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/VkXF0qmD/6599.png,2022-02-24
Russia,23px-Russia.svg,5 KamAZ,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/Bbj44g2S/5580.png,2022-02-24
Russia,23px-Soviet Union.svg,1 T-64BV,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/mgntjg7P/763.png,2022-02-24
Russia,23px-Soviet Union.svg,1 BRM-1K,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/ZnMyg04W/6669.jpg ,2022-02-24
Russia,23px-Soviet Union.svg,1 MT-LBu,damaged,https://web.archive.org/web/20220224231142/https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png,2022-02-24
Russia,23px-Soviet Union.svg,4 BMP-1,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/7hc1JGgw/558.jpg,2022-02-24
Russia,23px-Soviet Union.svg,4 BMP-1,abandoned,https://web.archive.org/web/20220224231142/https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png,2022-02-24
Russia,23px-Soviet Union.svg,4 BMP-1,abandoned,https://web.archive.org/web/20220224231142/https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png,2022-02-24
Russia,23px-Soviet Union.svg,4 BMP-1,abandoned,https://web.archive.org/web/20220224231142/https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png,2022-02-24
Russia,23px-Ukraine.svg,4 BTR-4,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/W42RL0Ld/5554.png,2022-02-24
Russia,23px-Ukraine.svg,4 BTR-4,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/bYFbd2PW/6658.png,2022-02-24
Russia,23px-Ukraine.svg,4 BTR-4,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/tCP3NpHR/c1.png,2022-02-24
Russia,23px-Ukraine.svg,4 BTR-4,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/htB9C6SL/c2.png,2022-02-24
Russia,23px-Soviet Union.svg,2 BTR-70,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png,2022-02-24
Russia,23px-Soviet Union.svg,2 BTR-70,abandoned,https://web.archive.org/web/20220224231142/https://i.postimg.cc/RCWcTD3F/579.png,2022-02-24
Russia,23px-Ukraine.svg,1 Kozak-2,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/L6pqJk7y/58.png,2022-02-24
Russia,23px-Soviet Union.svg,2 122mm 2S1 Gvozdika,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png,2022-02-24
Russia,23px-Soviet Union.svg,2 122mm 2S1 Gvozdika,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/dh3pzgQm,2022-02-24
Russia,23px-Soviet Union.svg,1 5P85D (launcher for S-300PS),destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/50rg9crH/4488.png,2022-02-24
Russia,23px-Soviet Union.svg,1 P-14 'Tall King',damaged,https://web.archive.org/web/20220224231142/https://i.postimg.cc/rpWmrPLb/57.png,2022-02-24
Russia,23px-Soviet Union.svg,1 P-35/37 'Bar Lock',destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/WpShQwBk/5547.png,2022-02-24
Russia,23px-Soviet Union.svg,1 PRV-13 'Odd Pair',destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/pXwx79Lj/557.png,2022-02-24
Russia,23px-Soviet Union.svg,2 1L22 'Parol',destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/SRjk0C96/6659.png,2022-02-24
Russia,23px-Soviet Union.svg,2 1L22 'Parol',damaged,https://web.archive.org/web/20220224231142/https://postimg.cc/9Dcvz02c,2022-02-24
Russia,23px-Soviet Union.svg,1 Su-27 fighter aircraft,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/XYtMphyC/5h.png,2022-02-24
Russia,23px-Soviet Union.svg,1 An-26 transport aircraft,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/rmdB2PLQ/489.png,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/0zzW9YYS,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/G9jSKh34,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/v4CPT4hN,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/dLpRmzC7,2022-02-24
Russia,23px-Ukraine.svg,6 KrAZ-260,captured,https://web.archive.org/web/20220224231142/https://postimg.cc/jC9nGySm,2022-02-24
Russia,23px-Soviet Union.svg,1 ZiL-131,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/t4mkVgHr/36.png,2022-02-24
Russia,23px-Soviet Union.svg,1 Ural-375D,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png,2022-02-24
Russia,23px-Soviet Union.svg,1 KamAZ,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png,2022-02-24
Russia,23px-Soviet Union.svg,4 GAZ-66,destroyed,https://web.archive.org/web/20220224231142/https://postimg.cc/PP20VdH5,2022-02-24
Russia,23px-Soviet Union.svg,4 GAZ-66,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png,2022-02-24
Russia,23px-Soviet Union.svg,4 GAZ-66,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png,2022-02-24
Russia,23px-Soviet Union.svg,4 GAZ-66,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png,2022-02-24
Russia,23px-Soviet Union.svg,1 UAZ-469,captured,https://web.archive.org/web/20220224231142/https://i.postimg.cc/tgpMs65F/Screenshot-8026.png,2022-02-24
Russia,23px-Ukraine.svg,2 Unknown truck,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/vBdfY7td/Screenshot-8019.png,2022-02-24
Russia,23px-Ukraine.svg,2 Unknown truck,destroyed,https://web.archive.org/web/20220224231142/https://i.postimg.cc/jScSwHTb/Screenshot-8020.png,2022-02-24
