country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,1 T-62M,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1544797070883684353,2022-09-11
Russia,23px-Soviet Union.svg,2 T-64A,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/fRWSdTBn/d32.png,2022-09-11
Russia,23px-Soviet Union.svg,2 T-64A,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1561363838481666050,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/B63LSk6q/431v.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/zDKNSv0P/4431.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/vTVpDRV2/4fhh.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/nLkXCgJk/5gk.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/13SPjpnQ/325.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/Dm38Wx0v/669.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/cJd3fT2C/1001.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/1581jxkd/b5.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/Tw0Bjx5w/768.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/3JVy55q6/d7.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/MTWR5mFW/3dd2.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/HnjRpt75/f2gh.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/pTfSkjxd/23.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/brCYNNH4/46.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1561363838481666050,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1531973654313152515,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/x1Ldg955/g55.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1534939583821107200,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/W3f6ZSkK/3dg.png,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1539939158944358401,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1541049828288905218,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://twitter.com/UAWeapons/status/1546565537895006209,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/t4vTP4WB/1001.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/BvnT06jT/1002-t64bv.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/rmv7hXSY/1000-t64bv.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://postlmg.cc/NL1NP1jq,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/y6bmyjgM/1016-t64bv.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/4yfhPvLm/1000.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/8k7tNFWS/1000-t72b.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,destroyed,https://web.archive.org/web/20220911143822/https://i.postimg.cc/6q8wYjYT/1007-t64bv.jpg,2022-09-11
Russia,23px-Soviet Union.svg,40 T-64BV,damaged,https://web.archive.org/web/20220911143822/https://postimg.cc/RqK9zGbg,2022-09-11
