country,origin,system,status,url,date_recorded
Russia,23px-Soviet Union.svg,3 T-64BV,damaged,https://web.archive.org/web/20220313230901/https://i.postimg.cc/DfYzLMQ3/v60.png,2022-03-13
Russia,23px-Soviet Union.svg,3 T-64BV,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/2ygSrvvG/6533.png,2022-03-13
Russia,23px-Soviet Union.svg,3 T-64BV,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/VL4dSdk8/32133.png,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,destroyed,https://web.archive.org/web/20220313230901/https://i.postimg.cc/Fs5y8Zj7/43gd.png,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,destroyed,https://web.archive.org/web/20220313230901/https://i.postimg.cc/pdJJKX3H/fss.jpg,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/Hk743jcQ/4311.jpg ,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/tTk2850K/1d4.jpg,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/pLZK95pC/6652.jpg,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/j283Hqqn/3d1d.png,2022-03-13
Russia,23px-Soviet Union.svg,7 T-72A,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/zBdwP2J2/fs.jpg,2022-03-13
Russia,23px-Soviet Union.svg,3 T-72AV,destroyed,https://web.archive.org/web/20220313230901/https://i.postimg.cc/QN5N4k84/431fp.png,2022-03-13
Russia,23px-Soviet Union.svg,3 T-72AV,destroyed,https://web.archive.org/web/20220313230901/https://i.postimg.cc/Dz9N71pg/f5j.png,2022-03-13
Russia,23px-Soviet Union.svg,3 T-72AV,captured,https://web.archive.org/web/20220313230901/https://i.postimg.cc/Y0ZfvWm2/d67.png,2022-03-13
Russia,23px-Soviet Union.svg,34 T-72B,destroyed,https://web.archive.org/web/20220313230901/https://i.postimg.cc/1XwLVN2J/1366.png,2022-03-13
