country,origin,system,status,url,date_recorded
Russia,23px-Russia.svg,1 9A39M1 TEL (for Buk-M1-2),destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/fTyMWpmn/5432.png,2022-02-27
Russia,23px-Russia.svg,2 9A310M1 TELAR (for Buk-M1-2),destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/fTyMWpmn/5432.png,2022-02-27
Russia,23px-Russia.svg,2 9A310M1 TELAR (for Buk-M1-2),damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/DZXDG2k3/779.png,2022-02-27
Russia,23px-Russia.svg,1 Tor-M2,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/5tS4wn32/578.png,2022-02-27
Russia,23px-Russia.svg,1 2K22M1 Tunguska,damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/9MqLyHJZ/764.png,2022-02-27
Russia,23px-Russia.svg,1 Su-30SM,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/QNPryLw9/7699.png,2022-02-27
Russia,23px-Soviet Union.svg,1 Su-25 strike aircraft,destroyed,https://web.archive.org/web/20220227214345/https://tass.ru/armiya-i-opk/13840645,2022-02-27
Russia,23px-Soviet Union.svg,1 An-26 transport aircraft,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/R0ppMFNQ/448.png,2022-02-27
Russia,23px-Soviet Union.svg,1 Mi-24,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/x1B22Yvq/7755.png,2022-02-27
Russia,23px-Russia.svg,2 Ka-52 'Alligator',destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/PJGKCtCv/658.png,2022-02-27
Russia,23px-Russia.svg,2 Ka-52 'Alligator',damaged,https://web.archive.org/web/20220227214345/https://i.postimg.cc/kXX8gFLx/769.png,2022-02-27
Russia,23px-Soviet Union.svg,1 GAZ-66,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/ncy3jWxy/55488.png,2022-02-27
Russia,23px-Soviet Union.svg,1 9T452 transporter-loader (for BM-27 'Uragan' MRL),destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/QNzHJ4Yk/n2.png,2022-02-27
Russia,23px-Russia.svg,2 GAZ-3308,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/cg7mbbzG,2022-02-27
Russia,23px-Russia.svg,2 GAZ-3308,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/62xczXYh,2022-02-27
Russia,23px-Russia.svg,2 GAZ Sobol,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png,2022-02-27
Russia,23px-Russia.svg,2 GAZ Sobol,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/87FbS5YH,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/5jvTwsWN,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/vxWKbZt6,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/HVgK3bT0,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/f3bh0QRp,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/YvjdC8vQ,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/KR09bC8Z,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,damaged,https://web.archive.org/web/20220227214345/https://postimg.cc/kVDPCNz0,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,damaged,https://web.archive.org/web/20220227214345/https://postimg.cc/w12pvjgD,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,abandoned,https://web.archive.org/web/20220227214345/https://i.postimg.cc/R0KVpG33/Screenshot-8272.png,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/hvCrKWm6/682.png,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Z5GKzh1D/r1.png,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/pXL1Kn3v/5583.png,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/dQSXZBB2/74.png,2022-02-27
Russia,23px-Russia.svg,14 Ural-4320,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/Jn500txp/55799.png,2022-02-27
Russia,23px-Russia.svg,2 Ural-43206,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/pdjsnMg9/c1.png,2022-02-27
Russia,23px-Russia.svg,2 Ural-43206,captured,https://web.archive.org/web/20220227214345/https://i.postimg.cc/1tZJGYQv/c2.png,2022-02-27
Russia,23px-Russia.svg,3 Ural Federal,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/YvcvvC98,2022-02-27
Russia,23px-Russia.svg,3 Ural Federal,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/4nNVGy79,2022-02-27
Russia,23px-Russia.svg,3 Ural Federal,abandoned,https://web.archive.org/web/20220227214345/https://postimg.cc/c6Hgjz27,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/TwqThWRp/8875.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/K8dLcdtV/h0.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/G2Ndj56v/Screenshot-8192.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/MpmpyDDG/Screenshot-8209.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nc8Fg5Sz/Screenshot-8215.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/jj8q1SB0/Screenshot-8210.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/nzgFHwH3/Screenshot-8211.png,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://postimg.cc/PvG7gwYj,2022-02-27
Russia,23px-Russia.svg,34 KamAZ 6x6,destroyed,https://web.archive.org/web/20220227214345/https://i.postimg.cc/wjDYJj9c/Screenshot-8224.png,2022-02-27
